team,penalty,game,opponent,player,position,week,year,penaltyindex
STL,Defensive Holding,09/07/2014,Minnesota,A.Ogletree,OLB,1,2014,STL-2014-0
STL,Roughing the Passer,09/07/2014,Minnesota,R.Quinn,DE,1,2014,STL-2014-1
STL,Neutral Zone Infraction,09/07/2014,Minnesota,C.Long,DE,1,2014,STL-2014-2
STL,False Start,09/07/2014,Minnesota,R.Saffold,G,1,2014,STL-2014-3
STL,Face Mask (15 Yards),09/07/2014,Minnesota,B.Quick,WR,1,2014,STL-2014-4
STL,Offensive Pass Interference,09/07/2014,Minnesota,C.Givens,WR,1,2014,STL-2014-5
STL,Defensive Offside,09/07/2014,Minnesota,R.Quinn,DE,1,2014,STL-2014-6
STL,False Start,09/07/2014,Minnesota,D.Joseph,G,1,2014,STL-2014-7
STL,Taunting,09/07/2014,Minnesota,D.Bates,LB,1,2014,STL-2014-8
STL,False Start,09/07/2014,Minnesota,J.Barksdale,T,1,2014,STL-2014-9
STL,Offensive Holding,09/07/2014,Minnesota,S.Wells,C,1,2014,STL-2014-10
STL,Offensive Pass Interference,09/07/2014,Minnesota,J.Cook,TE,1,2014,STL-2014-11
STL,Roughing the Kicker,09/07/2014,Minnesota,C.Reynolds,RB,1,2014,STL-2014-12
STL,Defensive Holding,09/07/2014,Minnesota,J.Jenkins,CB,1,2014,STL-2014-13
STL,Offensive Holding,09/07/2014,Minnesota,C.Harkey,TE,1,2014,STL-2014-14
STL,Defensive Offside,09/14/2014,Tampa Bay,M.Brockers,DT,2,2014,STL-2014-15
STL,Horse Collar Tackle,09/14/2014,Tampa Bay,E.Sims,DE,2,2014,STL-2014-16
STL,Horse Collar Tackle,09/14/2014,Tampa Bay,E.Sims,DE,2,2014,STL-2014-17
STL,Defensive Offside,09/14/2014,Tampa Bay,R.Quinn,DE,2,2014,STL-2014-18
STL,Face Mask (15 Yards),09/14/2014,Tampa Bay,G.Zuerlein,K,2,2014,STL-2014-19
STL,Roughing the Passer,09/14/2014,Tampa Bay,J.Dunbar,OLB,2,2014,STL-2014-20
STL,Offensive Pass Interference,09/21/2014,Dallas,B.Quick,WR,3,2014,STL-2014-21
STL,Offensive Holding,09/21/2014,Dallas,L.Joyner,CB,3,2014,STL-2014-22
STL,Defensive Pass Interference,09/21/2014,Dallas,L.Joyner,CB,3,2014,STL-2014-23
STL,Illegal Formation,09/21/2014,Dallas,B.Quick,WR,3,2014,STL-2014-24
STL,Roughing the Passer,09/21/2014,Dallas,E.Sims,DE,3,2014,STL-2014-25
STL,Offensive Holding,09/21/2014,Dallas,K.Britt,WR,3,2014,STL-2014-26
STL,Defensive Pass Interference,09/21/2014,Dallas,J.Jenkins,CB,3,2014,STL-2014-27
STL,Defensive Holding,09/21/2014,Dallas,E.Sims,DE,3,2014,STL-2014-28
STL,Offensive Holding,09/21/2014,Dallas,J.Jenkins,CB,3,2014,STL-2014-29
STL,False Start,10/05/2014,Philadelphia,L.Kendricks,TE,5,2014,STL-2014-30
STL,False Start,10/05/2014,Philadelphia,L.Kendricks,TE,5,2014,STL-2014-31
STL,Unnecessary Roughness,10/05/2014,Philadelphia,R.Armstrong,OLB,5,2014,STL-2014-32
STL,Defensive Pass Interference,10/05/2014,Philadelphia,T.McDonald,SS,5,2014,STL-2014-33
STL,False Start,10/05/2014,Philadelphia,J.Barksdale,T,5,2014,STL-2014-34
STL,Neutral Zone Infraction,10/05/2014,Philadelphia,R.Quinn,DE,5,2014,STL-2014-35
STL,Offensive Holding,10/05/2014,Philadelphia,D.Joseph,G,5,2014,STL-2014-36
STL,Defensive Offside,10/05/2014,Philadelphia,L.Joyner,CB,5,2014,STL-2014-37
STL,Illegal Block Above the Waist,10/05/2014,Philadelphia,C.Reynolds,RB,5,2014,STL-2014-38
STL,Defensive Holding,10/05/2014,Philadelphia,L.Joyner,CB,5,2014,STL-2014-39
STL,Illegal Contact,10/05/2014,Philadelphia,J.Jenkins,CB,5,2014,STL-2014-40
STL,Offensive Holding,10/13/2014,San Francisco,J.Jenkins,CB,6,2014,STL-2014-41
STL,Offensive Pass Interference,10/13/2014,San Francisco,J.Cook,TE,6,2014,STL-2014-42
STL,Defensive Holding,10/13/2014,San Francisco,T.McDonald,SS,6,2014,STL-2014-43
STL,Defensive Holding,10/13/2014,San Francisco,R.Quinn,DE,6,2014,STL-2014-44
STL,Delay of Game,10/13/2014,San Francisco,J.Hekker,P,6,2014,STL-2014-45
STL,Horse Collar Tackle,10/13/2014,San Francisco,W.Hayes,DE,6,2014,STL-2014-46
STL,Unsportsmanlike Conduct,10/13/2014,San Francisco,E.Westbrooks,DT,6,2014,STL-2014-47
STL,False Start,10/13/2014,San Francisco,J.Long,T,6,2014,STL-2014-48
STL,False Start,10/13/2014,San Francisco,J.Cook,TE,6,2014,STL-2014-49
STL,Unsportsmanlike Conduct,10/19/2014,Seattle,B.Quick,WR,7,2014,STL-2014-50
STL,Delay of Game,10/19/2014,Seattle,A.Davis,QB,7,2014,STL-2014-51
STL,Illegal Contact,10/26/2014,Kansas City,E.Gaines,CB,8,2014,STL-2014-52
STL,Neutral Zone Infraction,10/26/2014,Kansas City,A.Donald,LB,8,2014,STL-2014-53
STL,Defensive Holding,10/26/2014,Kansas City,L.Joyner,CB,8,2014,STL-2014-54
STL,Delay of Game,10/26/2014,Kansas City,A.Davis,QB,8,2014,STL-2014-55
STL,Unnecessary Roughness,10/26/2014,Kansas City,A.Ogletree,OLB,8,2014,STL-2014-56
STL,Personal Foul,10/26/2014,Kansas City,E.Gaines,CB,8,2014,STL-2014-57
STL,Unnecessary Roughness,10/26/2014,Kansas City,A.Ogletree,OLB,8,2014,STL-2014-58
STL,Unnecessary Roughness,10/26/2014,Kansas City,J.Thomas,DB,8,2014,STL-2014-59
STL,Offensive Holding,10/26/2014,Kansas City,G.Robinson,T,8,2014,STL-2014-60
STL,Neutral Zone Infraction,11/02/2014,San Francisco,A.Donald,LB,9,2014,STL-2014-61
STL,Unnecessary Roughness,11/02/2014,San Francisco,E.Sims,DE,9,2014,STL-2014-62
STL,Defensive Offside,11/02/2014,San Francisco,D.Bates,LB,9,2014,STL-2014-63
STL,Offensive Holding,11/02/2014,San Francisco,G.Robinson,T,9,2014,STL-2014-64
STL,False Start,11/02/2014,San Francisco,J.Barksdale,T,9,2014,STL-2014-65
STL,Offensive Holding,11/02/2014,San Francisco,S.Wells,C,9,2014,STL-2014-66
STL,Illegal Block Above the Waist,11/02/2014,San Francisco,D.Bates,LB,9,2014,STL-2014-67
STL,Defensive Holding,11/02/2014,San Francisco,L.Joyner,CB,9,2014,STL-2014-68
STL,Defensive Pass Interference,11/02/2014,San Francisco,T.Johnson,CB,9,2014,STL-2014-69
STL,Defensive Holding,11/02/2014,San Francisco,T.Johnson,CB,9,2014,STL-2014-70
STL,Offensive Holding,11/09/2014,Arizona,T.Johnson,CB,10,2014,STL-2014-71
STL,Delay of Game,11/09/2014,Arizona,G.Zuerlein,K,10,2014,STL-2014-72
STL,False Start,11/09/2014,Arizona,J.Barksdale,T,10,2014,STL-2014-73
STL,Unsportsmanlike Conduct,11/09/2014,Arizona,C.Givens,WR,10,2014,STL-2014-74
STL,Illegal Block Above the Waist,11/09/2014,Arizona,J.Jenkins,CB,10,2014,STL-2014-75
STL,Illegal Blindside Block,11/09/2014,Arizona,L.Kendricks,TE,10,2014,STL-2014-76
STL,Offensive Holding,11/09/2014,Arizona,G.Robinson,T,10,2014,STL-2014-77
STL,Offensive Holding,11/09/2014,Arizona,S.Wells,C,10,2014,STL-2014-78
STL,Illegal Contact,11/16/2014,Denver,T.Johnson,CB,11,2014,STL-2014-79
STL,Unnecessary Roughness,11/16/2014,Denver,R.McLeod,FS,11,2014,STL-2014-80
STL,Delay of Game,11/16/2014,Denver,J.Jenkins,CB,11,2014,STL-2014-81
STL,Offensive Holding,11/23/2014,San Diego,D.Bates,LB,12,2014,STL-2014-82
STL,False Start,11/23/2014,San Diego,J.Barksdale,T,12,2014,STL-2014-83
STL,False Start,11/23/2014,San Diego,G.Robinson,T,12,2014,STL-2014-84
STL,Offensive Holding,11/23/2014,San Diego,G.Robinson,T,12,2014,STL-2014-85
STL,Offensive Pass Interference,11/23/2014,San Diego,K.Britt,WR,12,2014,STL-2014-86
STL,Unsportsmanlike Conduct,11/23/2014,San Diego,J.Jenkins,CB,12,2014,STL-2014-87
STL,Face Mask (15 Yards),11/23/2014,San Diego,G.Robinson,T,12,2014,STL-2014-88
STL,Offensive Holding,11/23/2014,San Diego,T.Austin,WR,12,2014,STL-2014-89
STL,Illegal Use of Hands,11/23/2014,San Diego,J.Cook,TE,12,2014,STL-2014-90
STL,Offensive Holding,11/23/2014,San Diego,M.McFadden,LB,12,2014,STL-2014-91
STL,False Start,11/30/2014,Oakland,S.Wells,C,13,2014,STL-2014-92
STL,False Start,11/30/2014,Oakland,D.Joseph,G,13,2014,STL-2014-93
STL,Defensive Holding,11/30/2014,Oakland,T.Johnson,CB,13,2014,STL-2014-94
STL,Unsportsmanlike Conduct,11/30/2014,Oakland,T.Mason,RB,13,2014,STL-2014-95
STL,False Start,11/30/2014,Oakland,G.Robinson,T,13,2014,STL-2014-96
STL,Encroachment,11/30/2014,Oakland,R.Quinn,DE,13,2014,STL-2014-97
STL,Illegal Contact,11/30/2014,Oakland,E.Gaines,CB,13,2014,STL-2014-98
STL,Roughing the Passer,11/30/2014,Oakland,W.Hayes,DE,13,2014,STL-2014-99
STL,Illegal Use of Hands,12/07/2014,Washington,S.Wells,C,14,2014,STL-2014-100
STL,Offensive Pass Interference,12/07/2014,Washington,C.Harkey,TE,14,2014,STL-2014-101
STL,Offensive Holding,12/07/2014,Washington,S.Wells,C,14,2014,STL-2014-102
STL,Invalid Fair Catch Signal,12/07/2014,Washington,T.Austin,WR,14,2014,STL-2014-103
STL,False Start,12/07/2014,Washington,G.Robinson,T,14,2014,STL-2014-104
STL,Delay of Game,12/07/2014,Washington,S.Hill,QB,14,2014,STL-2014-105
STL,Offensive Holding,12/07/2014,Washington,C.Harkey,TE,14,2014,STL-2014-106
STL,Offensive Holding,12/07/2014,Washington,T.Johnson,CB,14,2014,STL-2014-107
