team,penalty,game,opponent,player,position,week,year,penaltyindex
DAL,False Start,09/08/2013,N.Y. Giants,T.Smith,T,1,2013,DAL-2013-0
DAL,Offensive Holding,09/08/2013,N.Y. Giants,J.Hanna,TE,1,2013,DAL-2013-1
DAL,False Start,09/08/2013,N.Y. Giants,J.Witten,TE,1,2013,DAL-2013-2
DAL,Offensive Holding,09/08/2013,N.Y. Giants,R.Leary,G,1,2013,DAL-2013-3
DAL,Offensive Holding,09/08/2013,N.Y. Giants,J.Witten,TE,1,2013,DAL-2013-4
DAL,Offensive Holding,09/08/2013,N.Y. Giants,T.Smith,T,1,2013,DAL-2013-5
DAL,Offensive Pass Interference,09/15/2013,Kansas City,D.Bryant,WR,2,2013,DAL-2013-6
DAL,False Start,09/15/2013,Kansas City,T.Frederick,C,2,2013,DAL-2013-7
DAL,False Start,09/15/2013,Kansas City,R.Leary,G,2,2013,DAL-2013-8
DAL,False Start,09/15/2013,Kansas City,D.Harris,WR,2,2013,DAL-2013-9
DAL,Defensive Pass Interference,09/15/2013,Kansas City,M.Claiborne,CB,2,2013,DAL-2013-10
DAL,Unsportsmanlike Conduct,09/22/2013,St. Louis,D.Bryant,WR,3,2013,DAL-2013-11
DAL,Offensive Holding,09/22/2013,St. Louis,B.Carr,CB,3,2013,DAL-2013-12
DAL,Offensive Holding,09/22/2013,St. Louis,B.Waters,G,3,2013,DAL-2013-13
DAL,Offensive Holding,09/22/2013,St. Louis,T.Smith,T,3,2013,DAL-2013-14
DAL,Illegal Block Above the Waist,09/22/2013,St. Louis,B.Church,SS,3,2013,DAL-2013-15
DAL,Roughing the Passer,09/22/2013,St. Louis,J.Hatcher,DE,3,2013,DAL-2013-16
DAL,Defensive Pass Interference,09/22/2013,St. Louis,M.Claiborne,CB,3,2013,DAL-2013-17
DAL,Defensive Holding,09/22/2013,St. Louis,O.Scandrick,CB,3,2013,DAL-2013-18
DAL,Illegal Shift,09/29/2013,San Diego,D.Free,T,4,2013,DAL-2013-19
DAL,Defensive Offside,09/29/2013,San Diego,N.Hayden,DT,4,2013,DAL-2013-20
DAL,False Start,09/29/2013,San Diego,C.Beasley,WR,4,2013,DAL-2013-21
DAL,Defensive Pass Interference,09/29/2013,San Diego,O.Scandrick,CB,4,2013,DAL-2013-22
DAL,Offensive Holding,09/29/2013,San Diego,R.Leary,G,4,2013,DAL-2013-23
DAL,Offensive Holding,09/29/2013,San Diego,J.Parnell,T,4,2013,DAL-2013-24
DAL,Defensive Offside,09/29/2013,San Diego,D.Ware,LB,4,2013,DAL-2013-25
