PenaltyIndex,team,penalty,game,opponent,player,position,week
IND-2015-67,IND,Neutral Zone Infraction,11/02/2015,Carolina,E.Walden,OLB,8-2015
IND-2015-68,IND,Offensive Holding,11/02/2015,Carolina,J.Reitz,G,8-2015
IND-2015-69,IND,False Start,11/08/2015,Denver,J.Mewhort,G,9-2015
IND-2015-70,IND,Interference with Opportunity to Catch,11/08/2015,Denver,W.Guy,FS,9-2015
IND-2015-71,IND,Defensive Pass Interference,11/08/2015,Denver,G.Toler,CB,9-2015
IND-2015-72,IND,Illegal Touch Pass,11/08/2015,Denver,T.Hilton,WR,9-2015
IND-2015-73,IND,Defensive Pass Interference,11/22/2015,Atlanta,C.Geathers,SS,11-2015
IND-2015-74,IND,False Start,11/22/2015,Atlanta,W.Guy,FS,11-2015
IND-2015-75,IND,Defensive Pass Interference,11/22/2015,Atlanta,D.Butler,CB,11-2015
IND-2015-76,IND,False Start,11/22/2015,Atlanta,H.Thornton,G,11-2015
IND-2015-77,IND,Neutral Zone Infraction,11/22/2015,Atlanta,E.Walden,OLB,11-2015
IND-2015-78,IND,Defensive Offside,11/22/2015,Atlanta,J.Newsome,OLB,11-2015
IND-2015-79,IND,Illegal Use of Hands,11/22/2015,Atlanta,V.Davis,CB,11-2015
IND-2015-80,IND,Offensive Holding,11/22/2015,Atlanta,D.Adongo,OLB,11-2015
,IND,Offensive Holding,11/29/2015,Tampa Bay,D.Good,12-2015,IND-2015-81
,IND,Horse Collar Tackle,11/29/2015,Tampa Bay,D.Good,12-2015,IND-2015-82
,IND,False Start,11/29/2015,Tampa Bay,D.Good,12-2015,IND-2015-83
IND-2015-84,IND,Unnecessary Roughness,11/29/2015,Tampa Bay,T.McGill,DT,12-2015
,IND,False Start,11/29/2015,Tampa Bay,D.Good,12-2015,IND-2015-85
IND-2015-86,IND,Defensive Holding,11/29/2015,Tampa Bay,D.Butler,CB,12-2015
IND-2015-87,IND,Offensive Holding,12/06/2015,Pittsburgh,J.Reitz,G,13-2015
IND-2015-88,IND,Delay of Game,12/06/2015,Pittsburgh,M.Hasselbeck,QB,13-2015
IND-2015-89,IND,Defensive Holding,12/06/2015,Pittsburgh,J.Newsome,OLB,13-2015
IND-2015-90,IND,Defensive Holding,12/06/2015,Pittsburgh,V.Davis,CB,13-2015
IND-2015-91,IND,Delay of Game,12/06/2015,Pittsburgh,M.Hasselbeck,QB,13-2015
IND-2015-92,IND,Delay of Game,12/13/2015,Jacksonville,M.Hasselbeck,QB,14-2015
IND-2015-93,IND,Illegal Block Above the Waist,12/13/2015,Jacksonville,D.Smith,CB,14-2015
IND-2015-94,IND,Offensive Holding,12/13/2015,Jacksonville,J.Reitz,G,14-2015
IND-2015-95,IND,Unnecessary Roughness,12/13/2015,Jacksonville,C.Geathers,SS,14-2015
IND-2015-96,IND,Offensive Holding,12/13/2015,Jacksonville,D.Allen,TE,14-2015
IND-2015-97,IND,Offensive Holding,12/13/2015,Jacksonville,J.Harrison,C,14-2015
IND-2015-98,IND,Defensive Pass Interference,12/13/2015,Jacksonville,J.Brown,DB,14-2015
IND-2015-99,IND,Illegal Contact,12/13/2015,Jacksonville,J.Newsome,OLB,14-2015
IND-2015-100,IND,Unnecessary Roughness,12/13/2015,Jacksonville,D.Lowery,DB,14-2015
IND-2015-101,IND,Roughing the Passer,12/13/2015,Jacksonville,R.Mathis,OLB,14-2015
IND-2015-102,IND,Defensive Pass Interference,12/20/2015,Houston,V.Davis,CB,15-2015
IND-2015-103,IND,Defensive Offside,12/20/2015,Houston,T.Cole,LB,15-2015
IND-2015-104,IND,Defensive Pass Interference,12/20/2015,Houston,V.Davis,CB,15-2015
IND-2015-105,IND,Intentional Grounding,12/20/2015,Houston,M.Hasselbeck,QB,15-2015
IND-2015-106,IND,Defensive Holding,12/20/2015,Houston,J.Brown,DB,15-2015
IND-2015-107,IND,Defensive Pass Interference,12/20/2015,Houston,D.Lowery,DB,15-2015
IND-2015-108,IND,Defensive 12 On-field,12/20/2015,Houston,D.Parry,NT,15-2015
IND-2015-109,IND,Illegal Blindside Block,12/20/2015,Houston,A.Davis,DB,15-2015
IND-2015-110,IND,Illegal Use of Hands,12/20/2015,Houston,J.Reitz,G,15-2015
IND-2015-111,IND,Face Mask (15 Yards),12/27/2015,Miami,J.Freeman,ILB,16-2015
IND-2015-112,IND,Ineligible Downfield Kick,12/27/2015,Miami,S.Moore,LB,16-2015
IND-2015-113,IND,Offensive Holding,12/27/2015,Miami,A.Davis,DB,16-2015
IND-2015-114,IND,Offensive Holding,12/27/2015,Miami,M.Overton,LS,16-2015
IND-2015-115,IND,False Start,12/27/2015,Miami,K.Holmes,C,16-2015
IND-2015-116,IND,Roughing the Passer,12/27/2015,Miami,E.Walden,OLB,16-2015
IND-2015-117,IND,Defensive Holding,01/03/2016,Tennessee,J.Brown,DB,17-2015
IND-2015-118,IND,Face Mask (15 Yards),01/03/2016,Tennessee,E.Walden,OLB,17-2015
IND-2015-119,IND,Offensive Holding,01/03/2016,Tennessee,J.Brown,DB,17-2015
IND-2015-120,IND,Ineligible Downfield Pass,01/03/2016,Tennessee,J.Mewhort,G,17-2015
IND-2015-121,IND,Unnecessary Roughness,01/03/2016,Tennessee,J.Newsome,OLB,17-2015
IND-2015-122,IND,Face Mask (15 Yards),01/03/2016,Tennessee,B.Werner,OLB,17-2015
IND-2015-123,IND,Delay of Game,01/03/2016,Tennessee,F.Gore,RB,17-2015
