team,penalty,game,opponent,player,position,week,year,penaltyindex
SF,Offensive Holding,09/14/2015,Minnesota,M.Martin,FS,1,2015,SF-2015-0
SF,False Start,09/14/2015,Minnesota,A.Boone,G,1,2015,SF-2015-1
SF,Illegal Formation,09/14/2015,Minnesota,B.Ellington,WR,1,2015,SF-2015-2
SF,False Start,09/14/2015,Minnesota,M.Martin,FS,1,2015,SF-2015-3
SF,Offensive Holding,09/14/2015,Minnesota,J.Staley,T,1,2015,SF-2015-4
SF,Running Into the Kicker,09/14/2015,Minnesota,Q.Patton,WR,1,2015,SF-2015-5
SF,Illegal Block Above the Waist,09/14/2015,Minnesota,K.Reaser,CB,1,2015,SF-2015-6
SF,Illegal Block Above the Waist,09/14/2015,Minnesota,N.Bellore,LB,1,2015,SF-2015-7
SF,Defensive Holding,09/14/2015,Minnesota,A.Brooks,OLB,1,2015,SF-2015-8
SF,Offensive Holding,09/14/2015,Minnesota,J.Devey,T,1,2015,SF-2015-9
SF,Defensive Offside,09/20/2015,Pittsburgh,Q.Dial,NT,2,2015,SF-2015-10
SF,Defensive Holding,09/20/2015,Pittsburgh,N.Bowman,ILB,2,2015,SF-2015-11
SF,Offensive Holding,09/20/2015,Pittsburgh,E.Pears,T,2,2015,SF-2015-12
SF,Neutral Zone Infraction,09/20/2015,Pittsburgh,A.Brooks,OLB,2,2015,SF-2015-13
SF,Clipping,09/20/2015,Pittsburgh,E.Pears,T,2,2015,SF-2015-14
SF,False Start,09/20/2015,Pittsburgh,E.Pears,T,2,2015,SF-2015-15
SF,Delay of Game,09/20/2015,Pittsburgh,C.Kaepernick,QB,2,2015,SF-2015-16
SF,Defensive Offside,09/20/2015,Pittsburgh,A.Brooks,OLB,2,2015,SF-2015-17
SF,Offensive Holding,09/27/2015,Arizona,M.Martin,FS,3,2015,SF-2015-18
SF,False Start,09/27/2015,Arizona,J.Staley,T,3,2015,SF-2015-19
SF,Illegal Use of Hands,09/27/2015,Arizona,K.Acker,CB,3,2015,SF-2015-20
SF,Face Mask (15 Yards),09/27/2015,Arizona,A.Bethea,SS,3,2015,SF-2015-21
SF,Illegal Contact,09/27/2015,Arizona,N.Bowman,ILB,3,2015,SF-2015-22
SF,Defensive Offside,09/27/2015,Arizona,T.Jerod,DE,3,2015,SF-2015-23
SF,Unsportsmanlike Conduct,09/27/2015,Arizona,Q.Patton,WR,3,2015,SF-2015-24
SF,Offensive Holding,09/27/2015,Arizona,J.Devey,T,3,2015,SF-2015-25
SF,Unsportsmanlike Conduct,09/27/2015,Arizona,N.Bowman,ILB,3,2015,SF-2015-26
SF,Illegal Contact,10/04/2015,Green Bay,M.Wilhoite,ILB,4,2015,SF-2015-27
SF,False Start,10/04/2015,Green Bay,C.Kaepernick,QB,4,2015,SF-2015-28
SF,Offensive Holding,10/04/2015,Green Bay,E.Pears,T,4,2015,SF-2015-29
SF,Offensive Holding,10/04/2015,Green Bay,V.McDonald,TE,4,2015,SF-2015-30
SF,Defensive Offside,10/11/2015,N.Y. Giants,J.Tartt,SS,5,2015,SF-2015-31
SF,Offensive Holding,10/11/2015,N.Y. Giants,A.Boone,G,5,2015,SF-2015-32
SF,Defensive Pass Interference,10/11/2015,N.Y. Giants,K.Acker,CB,5,2015,SF-2015-33
