team,penalty,game,opponent,player,position,week,year,penaltyindex
SD,Defensive Pass Interference,09/11/2011,Minnesota,A.Cason,CB,1,2011,SD-2011-0
SD,Encroachment,09/11/2011,Minnesota,A.Garay,DE,1,2011,SD-2011-1
SD,Offensive Holding,09/11/2011,Minnesota,R.McMichael,TE,1,2011,SD-2011-2
SD,False Start,09/11/2011,Minnesota,N.Hardwick,C,1,2011,SD-2011-3
SD,False Start,09/11/2011,Minnesota,M.Floyd,WR,1,2011,SD-2011-4
SD,False Start,09/18/2011,New England,V.Jackson,WR,2,2011,SD-2011-5
SD,Defensive Pass Interference,09/18/2011,New England,E.Weddle,FS,2,2011,SD-2011-6
SD,Encroachment,09/18/2011,New England,A.Barnes,LB,2,2011,SD-2011-7
SD,Illegal Contact,09/18/2011,New England,T.Spikes,ILB,2,2011,SD-2011-8
SD,Unnecessary Roughness,09/18/2011,New England,E.Weddle,FS,2,2011,SD-2011-9
SD,Offensive Holding,09/18/2011,New England,J.Hester,RB,2,2011,SD-2011-10
SD,False Start,09/18/2011,New England,M.McNeill,T,2,2011,SD-2011-11
SD,Defensive Holding,09/18/2011,New England,A.Cason,CB,2,2011,SD-2011-12
SD,Neutral Zone Infraction,09/18/2011,New England,C.Thomas,DE,2,2011,SD-2011-13
SD,Offensive Pass Interference,09/25/2011,Kansas City,M.Floyd,WR,3,2011,SD-2011-14
SD,Illegal Contact,09/25/2011,Kansas City,A.Cason,CB,3,2011,SD-2011-15
SD,Roughing the Passer,09/25/2011,Kansas City,T.LaBoy,OLB,3,2011,SD-2011-16
SD,False Start,09/25/2011,Kansas City,J.Clary,G,3,2011,SD-2011-17
SD,False Start,10/02/2011,Miami,M.McNeill,T,4,2011,SD-2011-18
SD,Personal Foul,10/02/2011,Miami,J.Clary,G,4,2011,SD-2011-19
SD,Unsportsmanlike Conduct,10/02/2011,Miami,R.Goodman,WR,4,2011,SD-2011-20
SD,False Start,10/02/2011,Miami,J.Clary,G,4,2011,SD-2011-21
SD,Defensive Pass Interference,10/02/2011,Miami,M.Gilchrist,DB,4,2011,SD-2011-22
SD,Illegal Touch Pass,10/02/2011,Miami,M.Floyd,WR,4,2011,SD-2011-23
SD,False Start,10/02/2011,Miami,P.Crayton,WR,4,2011,SD-2011-24
SD,Defensive Offside,10/09/2011,Denver,S.Phillips,OLB,5,2011,SD-2011-25
SD,Unnecessary Roughness,10/09/2011,Denver,M.McNeill,T,5,2011,SD-2011-26
SD,Defensive Offside,10/23/2011,N.Y. Jets,A.Garay,DE,7,2011,SD-2011-27
SD,Neutral Zone Infraction,10/23/2011,N.Y. Jets,V.Martin,DT,7,2011,SD-2011-28
SD,Defensive Offside,10/23/2011,N.Y. Jets,C.Thomas,DE,7,2011,SD-2011-29
SD,Defensive Pass Interference,10/23/2011,N.Y. Jets,Q.Jammer,CB,7,2011,SD-2011-30
SD,Defensive Offside,10/23/2011,N.Y. Jets,A.Garay,DE,7,2011,SD-2011-31
SD,Defensive Pass Interference,10/23/2011,N.Y. Jets,D.Butler,ILB,7,2011,SD-2011-32
SD,Neutral Zone Infraction,10/23/2011,N.Y. Jets,J.Cesaire,DE,7,2011,SD-2011-33
SD,Neutral Zone Infraction,10/23/2011,N.Y. Jets,T.LaBoy,OLB,7,2011,SD-2011-34
SD,Face Mask (15 Yards),10/23/2011,N.Y. Jets,R.Goodman,WR,7,2011,SD-2011-35
SD,Invalid Fair Catch Signal,10/23/2011,N.Y. Jets,P.Crayton,WR,7,2011,SD-2011-36
SD,Defensive Holding,10/23/2011,N.Y. Jets,T.Spikes,ILB,7,2011,SD-2011-37
SD,Delay of Game,10/23/2011,N.Y. Jets,P.Rivers,QB,7,2011,SD-2011-38
SD,Defensive Pass Interference,10/23/2011,N.Y. Jets,Q.Jammer,CB,7,2011,SD-2011-39
