team,penalty,game,opponent,player,position,week,year,penaltyindex
JAC,False Start,09/07/2014,Philadelphia,J.McClendon,G,1,2014,JAC-2014-0
JAC,Personal Foul,09/07/2014,Philadelphia,W.Guy,FS,1,2014,JAC-2014-1
JAC,Defensive Holding,09/07/2014,Philadelphia,A.Ball,DB,1,2014,JAC-2014-2
JAC,Illegal Contact,09/07/2014,Philadelphia,W.Blackmon,DB,1,2014,JAC-2014-3
JAC,Defensive Offside,09/07/2014,Philadelphia,C.Clemons,DE,1,2014,JAC-2014-4
JAC,Defensive Holding,09/07/2014,Philadelphia,C.Clemons,DE,1,2014,JAC-2014-5
JAC,Illegal Contact,09/07/2014,Philadelphia,A.Ball,DB,1,2014,JAC-2014-6
JAC,Defensive Holding,09/14/2014,Washington,L.Reynolds,OLB,2,2014,JAC-2014-7
JAC,Illegal Use of Hands,09/14/2014,Washington,L.Bowanko,C,2,2014,JAC-2014-8
JAC,Illegal Contact,09/14/2014,Washington,A.Ball,DB,2,2014,JAC-2014-9
JAC,Defensive Holding,09/14/2014,Washington,R.Miller,DT,2,2014,JAC-2014-10
JAC,Defensive Pass Interference,09/14/2014,Washington,D.Gratz,CB,2,2014,JAC-2014-11
JAC,Illegal Use of Hands,09/14/2014,Washington,A.Branch,DE,2,2014,JAC-2014-12
JAC,Offensive Holding,09/14/2014,Washington,W.Ta'ufo'ou,FB,2,2014,JAC-2014-13
JAC,Unnecessary Roughness,09/14/2014,Washington,W.Guy,FS,2,2014,JAC-2014-14
JAC,False Start,09/14/2014,Washington,S.Young,T,2,2014,JAC-2014-15
JAC,False Start,09/14/2014,Washington,B.Linder,G,2,2014,JAC-2014-16
JAC,Encroachment,09/21/2014,Indianapolis,R.Miller,DT,3,2014,JAC-2014-17
JAC,Illegal Formation,09/21/2014,Indianapolis,L.Joeckel,T,3,2014,JAC-2014-18
JAC,Defensive Offside,09/21/2014,Indianapolis,L.Reynolds,OLB,3,2014,JAC-2014-19
JAC,Offensive Holding,09/21/2014,Indianapolis,L.Bowanko,C,3,2014,JAC-2014-20
