team,penalty,game,opponent,player,position,week,year,penaltyindex
GB,False Start,09/09/2012,San Francisco,M.Newhouse,G,1,2012,GB-2012-0
GB,False Start,09/09/2012,San Francisco,S.Shields,CB,1,2012,GB-2012-1
GB,Defensive Pass Interference,09/09/2012,San Francisco,J.Bush,CB,1,2012,GB-2012-2
GB,Roughing the Passer,09/09/2012,San Francisco,C.Matthews,OLB,1,2012,GB-2012-3
GB,Illegal Use of Hands,09/09/2012,San Francisco,T.Lang,G,1,2012,GB-2012-4
GB,Offensive Pass Interference,09/09/2012,San Francisco,J.Jones,WR,1,2012,GB-2012-5
GB,Delay of Game,09/09/2012,San Francisco,A.Rodgers,QB,1,2012,GB-2012-6
GB,Defensive Holding,09/09/2012,San Francisco,C.Woodson,FS,1,2012,GB-2012-7
GB,False Start,09/09/2012,San Francisco,B.Bulaga,T,1,2012,GB-2012-8
GB,Offensive Holding,09/09/2012,San Francisco,B.Bulaga,T,1,2012,GB-2012-9
GB,Offensive Holding,09/13/2012,Chicago,T.Lang,G,2,2012,GB-2012-10
GB,Defensive Pass Interference,09/13/2012,Chicago,D.Smith,LB,2,2012,GB-2012-11
GB,Unnecessary Roughness,09/13/2012,Chicago,D.Moses,LB,2,2012,GB-2012-12
GB,Defensive Holding,09/24/2012,Seattle,C.Woodson,FS,3,2012,GB-2012-13
GB,Illegal Use of Hands,09/24/2012,Seattle,J.Sitton,G,3,2012,GB-2012-14
GB,Ineligible Downfield Kick,09/24/2012,Seattle,B.Saine,RB,3,2012,GB-2012-15
GB,Offensive Holding,09/24/2012,Seattle,B.Bulaga,T,3,2012,GB-2012-16
GB,Defensive Offside,09/24/2012,Seattle,J.Worthy,DT,3,2012,GB-2012-17
GB,Unnecessary Roughness,09/24/2012,Seattle,D.Smith,LB,3,2012,GB-2012-18
GB,Offensive Holding,09/24/2012,Seattle,J.Saturday,C,3,2012,GB-2012-19
GB,Unnecessary Roughness,09/24/2012,Seattle,R.Francois,LB,3,2012,GB-2012-20
GB,Unnecessary Roughness,09/24/2012,Seattle,J.Bush,CB,3,2012,GB-2012-21
GB,Unsportsmanlike Conduct,09/24/2012,Seattle,G.Jennings,WR,3,2012,GB-2012-22
GB,Roughing the Passer,09/24/2012,Seattle,E.Walden,OLB,3,2012,GB-2012-23
GB,Defensive Pass Interference,09/24/2012,Seattle,S.Shields,CB,3,2012,GB-2012-24
GB,Offensive Holding,09/30/2012,New Orleans,B.Bulaga,T,4,2012,GB-2012-25
GB,Illegal Use of Hands,09/30/2012,New Orleans,J.Sitton,G,4,2012,GB-2012-26
GB,Defensive Offside,09/30/2012,New Orleans,B.Raji,DT,4,2012,GB-2012-27
GB,Encroachment,09/30/2012,New Orleans,J.Worthy,DT,4,2012,GB-2012-28
GB,Personal Foul,09/30/2012,New Orleans,B.Raji,DT,4,2012,GB-2012-29
GB,Offensive Holding,09/30/2012,New Orleans,T.Crabtree,TE,4,2012,GB-2012-30
GB,Encroachment,09/30/2012,New Orleans,M.Daniels,DT,4,2012,GB-2012-31
GB,Defensive Offside,10/07/2012,Indianapolis,C.Matthews,OLB,5,2012,GB-2012-32
GB,Unnecessary Roughness,10/07/2012,Indianapolis,N.Perry,OLB,5,2012,GB-2012-33
GB,Defensive Pass Interference,10/07/2012,Indianapolis,C.Woodson,FS,5,2012,GB-2012-34
GB,Illegal Motion,10/07/2012,Indianapolis,J.Finley,TE,5,2012,GB-2012-35
GB,Defensive Holding,10/07/2012,Indianapolis,C.Woodson,FS,5,2012,GB-2012-36
GB,Offensive Holding,10/07/2012,Indianapolis,T.Crabtree,TE,5,2012,GB-2012-37
